,artist_name,born_death,estimate,event,lot_number,medium,provenance,signature,size,sold_price,title,year_creation
309,Enrico Donati ,b. 1909,"GBP 5,000 - GBP 8,000",mar18,563,oil and sand on canvas,"Staempfli Gallery Inc., New York.
Baron & Baroness Bertie Urvater, Brussels.
Acquired from the above by the present owner in 2004.","signed 'donati' (lower right); signed, dated and inscribed 'ENRICO donati 1966 ""SUNDOWN""",30 x 40 in. (76.5 x 101.6 cm.)|,"GBP 8,750",Sundown,Painted in 1966
310,Gino Severini ,1883-1966,"GBP 40,000 - GBP 60,000",mar18,564,oil on canvas,"Kennedy collection, Milan, acquired from the artist.
Anonymous sale, Sotheby's, New York, 2 May 1956, lot 69.
Acquired at the above sale, and thence by descent; sale, Sotheby's, New York, 11 November 1999, lot 411.
Acquired at the above sale by the present owner.",signed 'G. Severini' (lower right),15 x 18 1/8 in. (38 x 46 cm.)|,"GBP 47,500","Nature morte, ""Haf ...""",Painted in 1945-1946
311,Carlos Nadal ,1917-1998,"GBP 25,000 - GBP 35,000",mar18,565,oil on canvas,"Sala Parés, Barcelona, by 1989.
Mistral Galleries, London (no. CN1X).
Private collection, United Kingdom, by whom acquired from the above.","signed and dated 'cNadal 76' (lower right); signed, dated and inscribed 'Puerto Barcelona cNadal 76' (on the reverse)",28 3/4 x 36 1/8 in. (73 x 91.8 cm.)|,"GBP 27,500",Puerto Barcelona,Painted in 1976
312,Carlos Nadal ,1917-1998,"GBP 40,000 - GBP 60,000",mar18,566,oil on canvas,Acquired directly from the artist by the present owner.,"signed 'cNadal' (lower left); signed, dated, inscribed and with the atelier stamp 'BASILIQUE DE ST.MARC cNadal 84' (on the reverse)",25 1/2 x 31 3/4 in. x (65 x 81 cm.)|,"GBP 56,250",Basilique de St. Marc,Painted in 1984
313,Bernard Buffet ,1928-1999,"GBP 60,000 - GBP 80,000",mar18,567,oil on canvas,"Galerie Tamenaga, Tokyo.
Anonymous sale, Mainichi Art Auction, Tokyo, 5 September 2015, lot 1120.
Private collection, Japan.
Acquired from the above by the present owner.",signed 'Bernard Buffet' (upper right); dated and inscribed 'Buick 1953' (on the reverse),38 1/8 x 51 1/8 in. (97 x 130 cm.)|,"GBP 150,000",Buick 1953,Painted in 1984
314,Bernard Buffet ,1928-1999,"GBP 50,000 - GBP 70,000",mar18,568,oil on canvas,"Galerie David et Garnier, Paris.
The Lefevre Gallery (Alex. Reid & Lefevre, Ltd.), London (no. 7655).
Private collection, United Kingdom, by whom acquired from the above in the late 1960s, and thence by descent to the present owner.",signed and dated 'Bernard Buffet 64' (lower left),25 1/2 x 18 1/8 in. (64.8 x 46 cm.)|,"GBP 93,750",Pavots rouges,Painted in 1964
315,Bernard Buffet ,1928-1999,"GBP 40,000 - GBP 60,000",mar18,569,oil on canvas,"Galerie David et Garnier, Paris.
Private collection, Netherlands, by whom acquired from the above.",signed and dated 'Bernard Buffet 63' (upper right),38 3/8 x 51 1/4 in. (97.5 x 130.5 cm.)|,"GBP 68,750",La falaise,Painted in 1963
316,André Brasilier ,b. 1929,"GBP 50,000 - GBP 70,000",mar18,570,oil on canvas,"Opera Gallery, Dubai.
Acquired from the above by the present owner.","signed 'André Brasilier' (lower right); signed, dated and inscribed 'Les cavaliers de l'hiver André Brasilier . 2014' (on the reverse)",28 3/4 x 36 1/4 in. (73 x 92 cm.)|,"GBP 56,250",Les cavaliers de l'hiver,Painted in 2014
317,Robert Marc ,1943-1999,"GBP 8,000 - GBP 12,000",mar18,571,oil on canvas,"The artist's estate.
By descent from the above to the present owners.",signed 'ROBERT MARC' (lower centre),45 1/2 x 31 3/4 in. (115.5 x 81 cm.)|,"GBP 8,125",Portrait,Painted in 1989
318,Robert Marc ,1943-1999,"GBP 8,000 - GBP 12,000",mar18,572,oil on canvas,"The artist's estate.
Forum Gallery, New York.
Barry Friedman Ltd., New York.
Galerie du Ressort, Paris, 1996.
Acquired by the present owner, by 2011.",signed 'ROBERT MARC' (lower centre),39 x 31 3/4 in. (99.5 x 80.5 cm.)|,"GBP 10,000",Composition SO 86,Painted in 1989
319,André Brasilier ,b. 1929,"GBP 50,000 - GBP 80,000",mar18,573,oil on canvas,"Opera Gallery, Dubai.
Acquired from the above by the present owner.","signed 'André Brasilier.' (lower right); signed, dated and inscribed 'La Colline blanche. André Brasilier. 2016.' (on the stretcher)",38 1/4 x 57 1/2 in. (97.4 x 146 cm.)|,"GBP 100,000",La colline blanche,Painted in 2016
320,André Brasilier ,b. 1929,"GBP 50,000 - GBP 80,000",mar18,574,oil on canvas,"Opera Gallery, Dubai.
Acquired from the above by the present owner.","signed 'André Brasilier.' (lower right); signed, dated and inscribed 'Cinq cavaliers dans les vagues André Brasilier. 2014.' (on the stretcher)",45 x 57 1/2 in. (114 x 146 cm.)|,"GBP 62,500",Cinq cavaliers dans les vagues,Painted in 2014
321,Camille Bombois ,1883-1970,"GBP 1,600 - GBP 2,500",mar18,577,6 3/8 x 9 5/8 in. (16 x 24.5 cm.),"Perls Galleries, New York.
Private collection, Japan.",oil on canvas,,"GBP 2,375",Les plaisirs du dimanche,Painted circa 1930
322,Gustave Cariot ,1872-1950,"GBP 8,000 - GBP 15,000",mar18,579,oil on canvas,"Private collection, France.
Acquired from the above by the present owner.",signed and dated 'G. Cariot 1927' (lower left),25 1/4 x 22 in. (64.2 x 56 cm.)|,"GBP 8,750",La vallée,Painted in 1927
323,Henri Martin ,1860-1943,"GBP 10,000 - GBP 15,000",mar18,580,oil on panel,"Private collection, France.",signed 'Henri Martin.' (lower left),16 1/8 x 12 3/4 in. (41 x 32.3 cm.)|,"GBP 21,250",Vue d'une fontaine dans une allée du parc de Versailles,n/a
324,Henry Moret ,1856-1913,"GBP 40,000 - GBP 60,000",mar18,581,oil on canvas,"Private collection, France, by whom acquired in the 1930s; sale, Sotheby's, London, 1 July 1998, lot 218.
Private collection, by whom acquired at the above sale; sale, Sotheby's, London, 25 June 2009, lot 102.
MacConnal-Mason, London (no. 9928).
Acquired from the above by the present owner.",signed and indistinctly dated '19.. Henry Moret' (lower right),23 5/8 x 28 5/8 in. (60 x 72.5 cm.)|,"GBP 81,250",La côte sauvage,Painted circa 1908
325,Henri Le Sidaner ,1862-1939,"GBP 80,000 - GBP 120,000",mar18,583,oil on canvas,"Louis Le Sidaner, Paris (the artist's son).
Galerie George Petit, Paris (no. 3515).
Anonymous sale, Hôtel Drouot, Paris, 21 November 1949.
Anonymous sale, Christie's, London, 26 June 1996, lot 145.
Anonymous sale, Sotheby's, London, 8 December 1998, lot 319.
Acquired at the above sale, and thence by descent to the present owner.",signed 'LeSidaner' (lower left),23 1/4 x 32 (59 x 81.2 cm.)|,"GBP 81,250","La petite boutique, Gerberoy",Painted in 1906
326,Maurice de Vlaminck ,1876-1958,"GBP 20,000 - GBP 30,000",mar18,584,oil on canvas,"Galerie Charpentier, Paris.
Private collection, New York, by whom probably acquired in the 1950s, and thence by descent to the present owner.",signed 'Vlaminck' (lower left),18 1/8 x 13 in. (46 x 33 cm.)|,"GBP 27,500",Vase de fleurs,n/a
327,Maurice de Vlaminck ,1876-1958,"GBP 40,000 - GBP 60,000",mar18,586,oil on canvas,"Galerie de l’Art moderne, Paris.
Sale Galerie Fischer, Lucerne, 12-13 June 1970, lot 295.
Galerie Semiha Huber, Zurich, 1971.
Anonymous sale, Sotheby’s New York, 11 May 1988, lot 362.
Private collection, Japan.",signed 'Vlaminck' (lower left),21 1/4 x 25 5/8 in. (54 x 65 cm.)|,"GBP 47,500",La ferme,n/a
328,Jean-François Raffaëlli ,1850-1924,"GBP 20,000 - GBP 30,000",mar18,589,oil on canvas,"Private collection, France.
Acquired from the above by the present owner.",signed 'J.F.RAFFAËLLI' (lower right),18 x 25 5/8 in. (45.8 x 65 cm.)|,"GBP 30,000",La Place Monge à Paris,n/a
329,Maurice de Vlaminck ,1876-1958,"GBP 20,000 - GBP 30,000",mar18,590,oil on canvas,"Collection J.C. Binoche, Paris.
Kunsthandel Frans Jacobs, Amsterdam.
Private collection, Netherlands; sale, Sotheby's, New York, 8 November 2007, lot 474.
Acquired at the above sale by the present owner.",signed 'Vlaminck' (lower right),9 1/2 x 13 in. (24 x 33 cm.)|,"GBP 30,000",Rue de Village,Painted circa 1932
330,Moïse Kisling ,1891-1953,"GBP 30,000 - GBP 50,000",mar18,591,oil on canvas,"Collection Cordesse, Marseille.
Anonymous sale, Sotheby's, London, 28 June 1995, lot 271.
Acquired at the above sale by the present owner.","signed, inscribed and dated 'Kisling Paris 1950' (lower left)",15 x 21 3/4 in. (38.2 x 55.3 cm.)|,"GBP 58,750",Port de carénage de Marseille,Painted in 1950
331,Henri Lebasque ,1865-1937,"GBP 30,000 - GBP 50,000",mar18,593,oil on canvas,"Private collection, by whom acquired from the artist, and thence by descent; sale, Sotheby's, London, 29 June 1988, lot 185.
Acquired at the above sale by the present owner.",signed 'Lebasque' (lower right),18 1/8 x 15 in. (46 x 38 cm.)|,"GBP 45,000",Nu assis otant sa chemise,n/a
332,Henri Manguin ,1874-1949,"GBP 18,000 - GBP 25,000",mar18,594,oil on canvas,"Private collection, France, by whom acquired directly from the artist in November 1942, and thence by descent; sale, Christie's London, 23 June 2004, lot 158.
Private collection, Milan, by whom acquired at the above sale.",signed 'Manguin' (lower right),18 1/4 x 21 5/8 in. (46.2 x 55 cm.)|,"GBP 22,500",Saint-Paul de Vence,Painted in Autumn 1938
333,Achille Laugé ,1861-1944,"GBP 18,000 - GBP 25,000",mar18,595,oil on canvas,"Private collection, France.",signed and dated 'A.Laugé 1920' (lower right),19 5/8 x 28 3/4 in. (50 x 73 cm.)|,"GBP 35,000",Route bordée de genêts,Painted in 1920
334,Theo van Rysselberghe ,1862-1926,"GBP 70,000 - GBP 100,000",mar18,597,oil on canvas,"Kaplan Gallery, London.
Anonymous sale, Christie's, London, 4 December 1984, lot 438.
Anonymous sale, Christie's, London, 30 June 1987, lot 195.",bears monogram,33 3/8 x 33 3/4 in. (85 x 85.8 cm.)|,"GBP 75,000","Villas vues à travers les eucalyptus, La Mortola",Painted circa 1919-1921
335,Henri Lebasque ,1865-1937,"GBP 25,000 - GBP 35,000",mar18,598,oil on canvas laid down on panel,"Galerie Moos, Geneva (no. 3766).
Galerie Mignon-Massart, Nantes.
Anonymous sale, Couton & Veyrac, Nantes, 22 March 2005.
Acquired at the above sale by the present owner.",signed 'Lebasque' (lower right),18 1/8 x 21 3/4 in. (46 x 55.3 cm.)|,"GBP 32,500",Trois baigneuses sur la plage,Painted circa 1923
336,Maximilien Luce ,1858-1941,"GBP 50,000 - GBP 80,000",mar18,599,oil on canvas,"Galerie Léon Marseille, Paris.
Dr. A. Roudinesco, Paris; his sale, Sotheby's, New York, 10 October 1968, lot 27.
Sonja Eiteljorg, Indianapolis, by whom acquired at the above sale; sale, Christie's, New York, 8 May 2002, lot 262.
Chantal & Guy Heytens, Monte Carlo, by whom acquired at the above sale; sale, Sotheby's, New York, 9 May 2007, lot 270.
Alon Zakaim Fine Art, London.
Acquired from the above by the present owner.",signed and dated 'Luce 1913' (lower left),32 x 39 1/2 in. (81.3 x 100.3 cm.)|,"GBP 62,500","Rouen, le port",Painted in 1913
337,Eugène Boudin ,1824-1898,"GBP 18,000 - GBP 25,000",mar18,600,oil on panel,"Paul Detrimont, Paris, by whom acquired directly from the artist in February 1883.
E. Adam, Paris; his sale, Hôtel Drouot, Paris, 16 May 1900, lot 14.
Galeries Durand-Ruel, Paris (no. 5885), by whom acquired at the above sale.
Alex Reid, Glasgow, by whom acquired from the above on 13 November 1919.
J. Leger & Son, London, by 1944.
E. W. Bovill, by whom acquired from the above, and thence by descent; sale, Sotheby's, London, 25 June 2009, lot 227.
Acquired at the above sale by the present owner.",signed and dated 'E. Boudin 82' (lower left),8 3/8 x 10 3/4 in. (21.3 x 27.3 cm.)|,"GBP 37,500",Trouville. Les jetées,Painted in 1882
338,Eugène Boudin ,1824-1898,"GBP 30,000 - GBP 50,000",mar18,601,oil on panel,"Galerie Moline, Paris.
Mme Soucaret, Paris; sale, Galerie Georges Petit, Paris, 29 May 1903, lot 9.
M Ducrey, Paris, acquired at the above sale.
Boussod-Valadon et Cie, Paris.
André Schoeller, Paris.
MacConnel-Mason & Son Ltd., London.
Acquired from the above by the present owner.",signed and dated 'E. Boudin - 93' (lower left),10 5/8 x 8 5/8 in. (21.7 x 27 cm.)|,"GBP 60,000",Trouville. Les jetées,Painted in 1893
339,Albert Lebourg ,1849-1928,"GBP 6,000 - GBP 8,000",mar18,602,oil on canvas,"Galerie Romanet, Paris.",signed 'a.Lebourg' (lower left),15 7/8 x 25 5/8 in. (40.4 x 65 cm.)|,"GBP 11,875",Le Port du Louvre et la Seine devant l'Institut,n/a
340,Albert Lebourg ,1849-1928,"GBP 6,000 - GBP 8,000",mar18,603,oil on canvas,"Galerie Georges Petit, Paris (no. 3278).",signed 'a.Lebourg' (lower left),15 3/4 x 25 3/4 in. (40 x 65.4 cm.)|,"GBP 7,500",Le bassin à Charenton,n/a
341,Henri Le Sidaner ,1862-1939,"GBP 20,000 - GBP 30,000",mar18,604,oil on canvas,"Jules Desjardins, Saint-Quentin, Aisne.
Private collection.
Anonymous sale, Sotheby's, London, 29 June 1988, lot 135.
Acquired at the above sale by the present owner.",signed and dated 'HENRI LE SIDANER 1888' (lower right),18 1/4 x 24 in. (46.5 x 61 cm.)|,"GBP 22,500","Sur les dunes, Etaples",Painted in 1888
342,Eugène Boudin ,1824-1898,"GBP 50,000 - GBP 70,000",mar18,606,oil on canvas,"Private collection, Paris, by circa 1901, and thence by descent; sale, Hôtel Drouot, Paris, 24 March 1999, lot 5.
Acquired at the above sale by the present owner.",signed and dated 'E Boudin 96' (lower left); inscribed 'Rouen_le pont Corneille effet de brouillard' (on the stretcher),16 1/8 x 21 7/8 in. (41.3 x 55.7 cm.)|,"GBP 56,250","Le pont Corneille, Rouen, effet de brouillard",Painted in 1896
343,Pierre Eugène Montézin ,1874-1946,"GBP 4,000 - GBP 6,000",mar18,609,oil on panel,"Anonymous sale, Sotheby's, London, 24 March 1999, lot 258.
Acquired at the above sale, and thence by descent to the present owner.",stamped with signature 'Montezin' (lower right),10 5/8 x 14 3/4 in. (27 x 37.4 cm.)|,"GBP 15,000",Route sous la neige,n/a
344,Pierre Eugène Montézin ,1874-1946,"GBP 12,000 - GBP 18,000",mar18,610,oil on canvas,"Anonymous sale, Sotheby's, New York, 29 March 1984, lot 534.
Anonymous sale, Sotheby's, London, 28 June 1995, lot 329.
Acquired at the above sale, and thence by descent to the present owner.",signed 'Montezin' (lower left),21 1/4 x 25 5/8 in. (54 x 65 cm.)|,"GBP 27,500",Femme étendant du Linge,Painted circa 1940-1945
345,Maurice de Vlaminck ,1876-1958,"GBP 70,000 - GBP 100,000",mar18,611,oil on canvas,"Anonymous sale, Hôtel Drouot, Paris, 15 November 2002, lot 16A.
Acquired at the above sale by the present owner.",signed 'Vlaminck' (lower right),21 1/4 x 25 5/8 in. (54 x 65 cm.)|,"GBP 93,750",Paysage de neige,n/a
346,Maurice de Vlaminck ,1876-1958,"GBP 30,000 - GBP 50,000",mar18,612,oil on canvas,"André Marie, Paris, and thence by descent.
Anonymous Sale, Georges Blache, Versailles, 2 June 1976, lot 138.
Anonymous sale, Hôtel Drouot, Paris, 26 March 2004, lot 14.
Private collection, Oregon, by whom acquired at the above sale; sale, Christie's, New York, 2 November 2011, lot 395.
Acquired at the above sale by the present owner.",signed 'Vlaminck' (lower left),23 5/8 x 28 3/4 in. (60 x 73 cm.)|,"GBP 68,750",Dégel en forêt,n/a
347,Maurice de Vlaminck ,1876-1958,"GBP 60,000 - GBP 90,000",mar18,613,oil on canvas,"M. et Mme Henri Flammarion, Paris, by whom acquired directly from the artist circa 1950.
Anonymous Sale, Christie's, Paris, 21 October 2003, lot 196.
Acquired at the above sale by the present owner.",signed 'Vlaminck' (lower right),23 3/4 x 28 5/8 in. (60.4 x 73 cm.)|,"GBP 87,500",Environs de Bourth,n/a
348,Henri Lebasque ,1865-1937,"GBP 30,000 - GBP 50,000",mar18,614,oil on canvas,"Galerie Georges Petit, Paris.
Monsieur Charles Viguier, Paris.
Madame Philip, Paris, by descent from the above; sale, Sotheby's, London, 28 June 1989, lot 143.
Aska International, Aoyama Gallery, Tokyo.
Anonymous sale, Sotheby's, London, 29 June 1994, lot 352.
Acquired at the above sale, and thence by descent to the present owner.",signed and inscribed 'H. Lebasque A. M. Charley' (lower left),24 1/8 x 18 1/8 in. (61.3 x 46 cm.)|,"GBP 30,000",Vase de fleurs,Painted circa 1910
349,Raoul Dufy ,1877-1953,"GBP 30,000 - GBP 50,000",mar18,615,oil on panel,"Thérèse Bonney, Paris, a gift from the artist.
Berkeley Art Museum, California, bequeathed by the above in 1984; sale, Christie's, New York, 14 November 1996, lot 208.
Private collection, by whom acquired at the above sale; sale, Christie's, New York, 9 November 2006, lot 471.
Private collection; sale, Sotheby's, London, 20 June 2013, lot 473.
Acquired at the above sale by the present owner.","signed, dated and inscribed 'A Thérèse Bonney Raoul Dufy 39' (incised along the lower edge); dated '12 juin 39' (on the reverse)",15 1/8 x 8 1/4 in. (38.5 x 21 cm.)|,"GBP 37,500",Nu debout,Painted in June 1939
350,Jules Pascin ,1885-1930,"GBP 20,000 - GBP 30,000",mar18,616,oil on canvas,"Lucy Krogh, Paris.
Anonymous sale, Hôtel Drouot, Paris, 17 November 1994, lot 344.
Acquired at the above sale by the present owner.",signed 'Pascin' (lower right),28 1/4 x 23 5/8 in. (72 x 59.5 cm.)|,"GBP 22,500",Femme sur un fauteuil (Geneviève),Painted in 1923
351,Moïse Kisling ,1891-1953,"GBP 50,000 - GBP 80,000",mar18,617,oil on canvas,"Anonymous sale, Sotheby's, Tel Aviv, 11 April 1996, lot 50.
Acquired at the above sale by the present owner.","signed, inscribed and dated 'Kisling Sanary 1948' (upper right)",21 5/8 x 18 in. (55 x 45.7 cm.)|,"GBP 60,000",Pensées dans un vase blanc,Painted in Sanary in 1948
352,Gino Severini ,1883-1966,"GBP 25,000 - GBP 35,000",mar18,618,oil on canvas,"Collection Angehrn, Rome, by May 1961, and thence by descent to the present owner.",signed 'G.Severini' (lower centre),24 x 19 3/4 in. (61 x 50 cm.)|,"GBP 50,000",Pesci e vasi (Natura morta con il rosmarino),Painted circa 1936
353,Gino Severini ,1883-1966,"GBP 25,000 - GBP 35,000",mar18,620,oil on canvas,"Anonymous sale, Sotheby's, London, 25 October 1989, lot 37.
Acquired at the above sale by the present owner.",signed and dated 'G.Severini MCMVIII' (lower right),28 3/4 x 22 1/4 in. (73.2 x 56.7 cm.)|,"GBP 25,000",La fileuse,"Painted in 1908, probably in Civray, Poitou"
354,Giacomo Manzù ,1908-1991,"GBP 20,000 - GBP 30,000",mar18,622,bronze with dark brown patina,"Anonymous sale, Sotheby's, London, 28 June 1995, lot 201.
Acquired at the above sale by the present owner.",stamped with signature and foundry mark 'Manzù NFMM' (on the right of the base),Height: 22 in. (56.5 cm.)|,"GBP 32,500",Striptease,Executed in 1965; this work is unique
355,Giorgio de Chirico ,1888-1978,"GBP 15,000 - GBP 20,000",mar18,623,painted terracotta,"Acquired from the artist, and thence by descent to the present owner.",signed 'g. de Chirico' (on top of the base); signed and inscribed 'g. de Chirico plasmò e dipinse' (on the underside),height: 11 3/4 in. (29.7 cm.)|,"GBP 18,750",Ippolito,Executed and hand-painted by the artist circa 1940-1941
356,Marie Laurencin ,1883-1956,"GBP 3,000 - GBP 5,000",mar18,625,oil on board,"Comtesse de Comminges, Paris, circa 1931.
Private collection.
Galerie Thibault de la Châtre, Paris, 1987.
Acquired from the above by the present owner in 1989.",signed 'Marie Laurencin' (upper left),7 1/2 x 9 1/2 in. (19 x 24 cm.)|,"GBP 1,250",La dompteuse,Painted circa 1916
357,Henri Edmond Cross ,1856-1910,"GBP 10,000 - GBP 15,000",mar18,626,oil on panel,"Anonymous sale, Sotheby's, London, 23 October 1985, lot 26.
Acquired at the above sale by the present owner.",with the atelier stamp (Lugt no.1305a; lower right),5 1/4 x 5 7/8 in. (13.5 x 14.8 cm.)|,"GBP 10,000","Étude pour ""Mère jouant avec son enfant""",n/a
358,Moïse Kisling ,1891-1953,"GBP 40,000 - GBP 60,000",mar18,627,oil on canvas,"Anonymous sale, Georges Blache, Versailles, 11 June 1974, lot 171.
Anonymous sale, Hôtel Drouot, Paris, 17 June 1989, lot 80.
Anonymous sale, Shinwa, Tokyo, 28 March 2015, lot 161.
Anonymous sale, Matsart, Jerusalem, 10 June 2015, lot 39.",signed 'Kisling' (lower right),21 1/4 x 28 3/4 in. (54 x 73 cm.)|,"GBP 65,000",Vase de lys,Painted in 1935
